START EXPERIMENT
data_type : direct
lr_slice_patch : 4
traindata_path : /home/konata/Dataset/IXI-T2/I3Net/slice
testdata_path : /home/konata/Dataset/IXI-T2/I3Net/imagesTs
model : unet(mamba+dwconv+wave)
upscale : 2
resume : False
ckpt : 
optim : Adam
lr : 0.0003
wd : 0.0001
beta1 : 0.9
beta2 : 0.999
eps : 1e-08
flood : False
schedule : cos_lr
lr_decay : 400
gamma : 0.5
batch_size : 4
one_batch_n_sample : 1
start_epoch : 0
max_epoch : 500
warmup_epoch : 0.05
ckpt_dir : experiments/unet(mamba+dwconv+wave)/IXI_x2
gpu_id : 0
num_workers : 4
parallel : True
local_rank : 0
amp : True
cuda : True
hr_slice_patch : 7
kernel_size : 3
n_feats : 64
num_blocks : 16
res_scale : 1
head_num : 1
window_size : 16
win_num_sqrt : 16

2025-07-02 02:33:53.556402epoch[81/500] psnrTr:nan lossTr:nan lr:0.000283707702
2025-07-02 02:34:24.925792epoch[82/500] psnrTr:nan lossTr:nan lr:0.000283301402
2025-07-02 02:34:55.986510epoch[83/500] psnrTr:nan lossTr:nan lr:0.000282890431
2025-07-02 02:35:26.790611epoch[84/500] psnrTr:nan lossTr:nan lr:0.000282474807
2025-07-02 02:35:58.202000epoch[85/500] psnrTr:nan lossTr:nan lr:0.000282054545
2025-07-02 02:36:28.913236epoch[86/500] psnrTr:nan lossTr:nan lr:0.000281629661
2025-07-02 02:36:59.993817epoch[87/500] psnrTr:nan lossTr:nan lr:0.000281200174
2025-07-02 02:37:30.925063epoch[88/500] psnrTr:nan lossTr:nan lr:0.000280766099
2025-07-02 02:38:01.695926epoch[89/500] psnrTr:nan lossTr:nan lr:0.000280327453
2025-07-02 02:38:32.726833epoch[90/500] psnrTr:nan lossTr:nan lr:0.000279884255
2025-07-02 02:39:03.585652epoch[91/500] psnrTr:nan lossTr:nan lr:0.000279436521
2025-07-02 02:39:34.635220epoch[92/500] psnrTr:nan lossTr:nan lr:0.000278984270
2025-07-02 02:40:04.977042epoch[93/500] psnrTr:nan lossTr:nan lr:0.000278527519
2025-07-02 02:40:36.374023epoch[94/500] psnrTr:nan lossTr:nan lr:0.000278066285
2025-07-02 02:41:07.061929epoch[95/500] psnrTr:nan lossTr:nan lr:0.000277600589
2025-07-02 02:41:37.866989epoch[96/500] psnrTr:nan lossTr:nan lr:0.000277130446
2025-07-02 02:42:08.900009epoch[97/500] psnrTr:nan lossTr:nan lr:0.000276655878
2025-07-02 02:42:40.304650epoch[98/500] psnrTr:nan lossTr:nan lr:0.000276176901
2025-07-02 02:43:11.305459epoch[99/500] psnrTr:nan lossTr:nan lr:0.000275693535
2025-07-02 02:43:42.422106epoch[100/500] psnrTr:nan lossTr:nan lr:0.000275205799
2025-07-02 02:44:45.786136epoch[101/500] psnrTr:nan lossTr:nan lr:0.000274713712
2025-07-02 02:45:17.049368epoch[102/500] psnrTr:nan lossTr:nan lr:0.000274217294
2025-07-02 02:45:47.650373epoch[103/500] psnrTr:nan lossTr:nan lr:0.000273716565
2025-07-02 02:46:18.299922epoch[104/500] psnrTr:nan lossTr:nan lr:0.000273211543
2025-07-02 02:46:48.456953epoch[105/500] psnrTr:nan lossTr:nan lr:0.000272702249
2025-07-02 02:47:19.650988epoch[106/500] psnrTr:nan lossTr:nan lr:0.000272188704
2025-07-02 02:47:50.475808epoch[107/500] psnrTr:nan lossTr:nan lr:0.000271670927
2025-07-02 02:48:21.278805epoch[108/500] psnrTr:nan lossTr:nan lr:0.000271148938
2025-07-02 02:48:52.183333epoch[109/500] psnrTr:nan lossTr:nan lr:0.000270622759
2025-07-02 02:49:22.885067epoch[110/500] psnrTr:nan lossTr:nan lr:0.000270092411
2025-07-02 02:49:53.206701epoch[111/500] psnrTr:nan lossTr:nan lr:0.000269557913
2025-07-02 02:50:24.022975epoch[112/500] psnrTr:nan lossTr:nan lr:0.000269019288
2025-07-02 02:50:55.187724epoch[113/500] psnrTr:nan lossTr:nan lr:0.000268476556
2025-07-02 02:51:26.237213epoch[114/500] psnrTr:nan lossTr:nan lr:0.000267929739
2025-07-02 02:51:57.306920epoch[115/500] psnrTr:nan lossTr:nan lr:0.000267378859
2025-07-02 02:52:28.265269epoch[116/500] psnrTr:nan lossTr:nan lr:0.000266823936
2025-07-02 02:52:59.189080epoch[117/500] psnrTr:nan lossTr:nan lr:0.000266264994
2025-07-02 02:53:30.225715epoch[118/500] psnrTr:nan lossTr:nan lr:0.000265702055
2025-07-02 02:54:01.254358epoch[119/500] psnrTr:nan lossTr:nan lr:0.000265135139
2025-07-02 02:54:32.373548epoch[120/500] psnrTr:nan lossTr:nan lr:0.000264564271
2025-07-02 02:55:03.898964epoch[121/500] psnrTr:nan lossTr:nan lr:0.000263989472
2025-07-02 02:55:35.074646epoch[122/500] psnrTr:nan lossTr:nan lr:0.000263410765
2025-07-02 02:56:06.062205epoch[123/500] psnrTr:nan lossTr:nan lr:0.000262828173
2025-07-02 02:56:37.031798epoch[124/500] psnrTr:nan lossTr:nan lr:0.000262241718
2025-07-02 02:57:08.053663epoch[125/500] psnrTr:nan lossTr:nan lr:0.000261651425
2025-07-02 02:57:38.985517epoch[126/500] psnrTr:nan lossTr:nan lr:0.000261057316
2025-07-02 02:58:09.501153epoch[127/500] psnrTr:nan lossTr:nan lr:0.000260459415
2025-07-02 02:58:40.387678epoch[128/500] psnrTr:nan lossTr:nan lr:0.000259857746
2025-07-02 02:59:11.229256epoch[129/500] psnrTr:nan lossTr:nan lr:0.000259252332
2025-07-02 02:59:42.365155epoch[130/500] psnrTr:nan lossTr:nan lr:0.000258643196
2025-07-02 03:00:13.294913epoch[131/500] psnrTr:nan lossTr:nan lr:0.000258030364
2025-07-02 03:00:43.912334epoch[132/500] psnrTr:nan lossTr:nan lr:0.000257413859
2025-07-02 03:01:14.699109epoch[133/500] psnrTr:nan lossTr:nan lr:0.000256793706
2025-07-02 03:01:45.336553epoch[134/500] psnrTr:nan lossTr:nan lr:0.000256169929
2025-07-02 03:02:16.157631epoch[135/500] psnrTr:nan lossTr:nan lr:0.000255542553
2025-07-02 03:02:47.326517epoch[136/500] psnrTr:nan lossTr:nan lr:0.000254911602
2025-07-02 03:03:18.240277epoch[137/500] psnrTr:nan lossTr:nan lr:0.000254277102
2025-07-02 03:03:49.392342epoch[138/500] psnrTr:nan lossTr:nan lr:0.000253639077
2025-07-02 03:04:20.713332epoch[139/500] psnrTr:nan lossTr:nan lr:0.000252997553
2025-07-02 03:04:51.297514epoch[140/500] psnrTr:nan lossTr:nan lr:0.000252352555
2025-07-02 03:05:22.173204epoch[141/500] psnrTr:nan lossTr:nan lr:0.000251704108
2025-07-02 03:05:53.294697epoch[142/500] psnrTr:nan lossTr:nan lr:0.000251052239
2025-07-02 03:06:24.384408epoch[143/500] psnrTr:nan lossTr:nan lr:0.000250396972
2025-07-02 03:06:55.072808epoch[144/500] psnrTr:nan lossTr:nan lr:0.000249738334
2025-07-02 03:07:26.009886epoch[145/500] psnrTr:nan lossTr:nan lr:0.000249076350
2025-07-02 03:07:57.121626epoch[146/500] psnrTr:nan lossTr:nan lr:0.000248411048
2025-07-02 03:08:27.764511epoch[147/500] psnrTr:nan lossTr:nan lr:0.000247742452
2025-07-02 03:08:58.824505epoch[148/500] psnrTr:nan lossTr:nan lr:0.000247070590
2025-07-02 03:09:29.790047epoch[149/500] psnrTr:nan lossTr:nan lr:0.000246395488
2025-07-02 03:10:00.735379epoch[150/500] psnrTr:nan lossTr:nan lr:0.000245717173
2025-07-02 03:10:31.992848epoch[151/500] psnrTr:nan lossTr:nan lr:0.000245035671
2025-07-02 03:11:03.180540epoch[152/500] psnrTr:nan lossTr:nan lr:0.000244351009
2025-07-02 03:11:34.472576epoch[153/500] psnrTr:nan lossTr:nan lr:0.000243663215
2025-07-02 03:12:05.550548epoch[154/500] psnrTr:nan lossTr:nan lr:0.000242972315
2025-07-02 03:12:36.608914epoch[155/500] psnrTr:nan lossTr:nan lr:0.000242278337START EXPERIMENT
data_type : direct
lr_slice_patch : 4
traindata_path : /home/konata/Dataset/IXI-T2/I3Net/slice
testdata_path : /home/konata/Dataset/IXI-T2/I3Net/imagesTs
model : unet(mamba+dwconv+wave)
upscale : 2
resume : False
ckpt : 
optim : Adam
lr : 0.0003
wd : 0.0001
beta1 : 0.9
beta2 : 0.999
eps : 1e-08
flood : False
schedule : cos_lr
lr_decay : 400
gamma : 0.5
batch_size : 4
one_batch_n_sample : 1
start_epoch : 0
max_epoch : 500
warmup_epoch : 0.05
ckpt_dir : experiments/unet(mamba+dwconv+wave)/IXI_x2
gpu_id : 0
num_workers : 4
parallel : True
local_rank : 0
amp : True
cuda : True
hr_slice_patch : 7
kernel_size : 3
n_feats : 64
num_blocks : 16
res_scale : 1
head_num : 1
window_size : 16
win_num_sqrt : 16

2025-07-02 03:17:30.241580epoch[1/500] psnrTr:27.212434 lossTr:0.019510626793 lr:0.000003000000
2025-07-02 03:18:09.392774epoch[2/500] psnrTr:31.393764 lossTr:0.011518938467 lr:0.000003000000
2025-07-02 03:18:48.290818epoch[3/500] psnrTr:34.728620 lossTr:0.007662879769 lr:0.000014880000
2025-07-02 03:19:27.098978epoch[4/500] psnrTr:37.557674 lossTr:0.005457439926 lr:0.000026760000
2025-07-02 03:20:05.678114epoch[5/500] psnrTr:39.541261 lossTr:0.004357221071 lr:0.000038640000
2025-07-02 03:20:45.171671epoch[6/500] psnrTr:41.037045 lossTr:0.003605789971 lr:0.000050520000
2025-07-02 03:21:24.499156epoch[7/500] psnrTr:42.205685 lossTr:0.003163857618 lr:0.000062400000
2025-07-02 03:22:03.471587epoch[8/500] psnrTr:42.635685 lossTr:0.003004118800 lr:0.000074280000
2025-07-02 03:22:42.488271epoch[9/500] psnrTr:43.490776 lossTr:0.002720578341 lr:0.000086160000
2025-07-02 03:23:21.590388epoch[10/500] psnrTr:43.695387 lossTr:0.002660170663 lr:0.000098040000
2025-07-02 03:24:00.852892epoch[11/500] psnrTr:44.132851 lossTr:0.002483158838 lr:0.000109920000
2025-07-02 03:24:39.633159epoch[12/500] psnrTr:44.621092 lossTr:0.002392721828 lr:0.000121800000
2025-07-02 03:25:18.628510epoch[13/500] psnrTr:44.740036 lossTr:0.002336927224 lr:0.000133680000
2025-07-02 03:25:57.392117epoch[14/500] psnrTr:45.149585 lossTr:0.002203800250 lr:0.000145560000
2025-07-02 03:26:32.636624epoch[15/500] psnrTr:nan lossTr:nan lr:0.000157440000
2025-07-02 03:27:02.770309epoch[16/500] psnrTr:nan lossTr:nan lr:0.000169320000
2025-07-02 03:27:32.171973epoch[17/500] psnrTr:nan lossTr:nan lr:0.000181200000
2025-07-02 03:28:01.759261epoch[18/500] psnrTr:nan lossTr:nan lr:0.000193080000
2025-07-02 03:28:31.157716epoch[19/500] psnrTr:nan lossTr:nan lr:0.000204960000
2025-07-02 03:29:00.675895epoch[20/500] psnrTr:nan lossTr:nan lr:0.000216840000
2025-07-02 03:29:29.999598epoch[21/500] psnrTr:nan lossTr:nan lr:0.000228720000
2025-07-02 03:29:59.002676epoch[22/500] psnrTr:nan lossTr:nan lr:0.000240600000
